epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,15028.1,1.01506,0.50029,0.82161,0.89728,0.68707,0.7462,0.49952,1.3119,0.75825,0.84848,0.00874,0.00874,0.00874
44,15383.6,1.00888,0.49704,0.82088,0.89651,0.68773,0.74598,0.4995,1.31197,0.75927,0.84857,0.00871,0.00871,0.00871
45,15740.6,1.00885,0.49656,0.82057,0.89687,0.68804,0.74624,0.49959,1.31184,0.75943,0.84859,0.00868,0.00868,0.00868
46,16097.6,1.0077,0.49649,0.81997,0.89782,0.68734,0.74613,0.49932,1.31221,0.76034,0.84862,0.00865,0.00865,0.00865
47,16454.5,1.00393,0.49502,0.81974,0.89897,0.68648,0.74576,0.49885,1.31301,0.76154,0.84867,0.00862,0.00862,0.00862
48,16812.8,1.00006,0.49289,0.81915,0.90011,0.68594,0.74591,0.49882,1.31279,0.76183,0.84865,0.00859,0.00859,0.00859
49,17170.6,0.99765,0.49139,0.8189,0.9012,0.68586,0.74611,0.49901,1.31274,0.76215,0.84873,0.00856,0.00856,0.00856
50,17512.3,0.99474,0.49114,0.81842,0.89855,0.6872,0.74605,0.49887,1.31248,0.76282,0.84871,0.00853,0.00853,0.00853
51,17836.9,0.99399,0.49025,0.81825,0.89792,0.68702,0.74588,0.49873,1.31319,0.76337,0.84886,0.0085,0.0085,0.0085
52,18113.8,0.99171,0.48934,0.81795,0.89976,0.6859,0.74479,0.49822,1.3125,0.76419,0.84885,0.00847,0.00847,0.00847
53,18468.9,0.98842,0.48765,0.8178,0.89975,0.68576,0.74369,0.49811,1.31272,0.76519,0.84879,0.00844,0.00844,0.00844
54,18825.2,0.98734,0.48721,0.81717,0.90019,0.68518,0.74337,0.49791,1.31299,0.766,0.84892,0.00841,0.00841,0.00841
55,19185,0.98604,0.48637,0.81716,0.89853,0.6859,0.74329,0.49764,1.31356,0.76714,0.84901,0.00838,0.00838,0.00838
56,19541.1,0.98261,0.48543,0.81661,0.89992,0.68526,0.74287,0.49723,1.31362,0.76785,0.84904,0.00835,0.00835,0.00835
57,19895.3,0.98055,0.48473,0.81661,0.90217,0.68452,0.74284,0.49711,1.31306,0.76755,0.84905,0.00832,0.00832,0.00832
58,20252.9,0.97819,0.48347,0.81597,0.90162,0.68479,0.74283,0.4969,1.31238,0.76775,0.84906,0.00829,0.00829,0.00829
