epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
65,8922.09,1.38787,0.66785,0.85379,0.91872,0.80311,0.85956,0.55063,1.25721,0.61196,0.83379,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,9202.06,1.3839,0.6649,0.85326,0.91963,0.80326,0.86004,0.55099,1.25617,0.61126,0.83362,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,9467.73,1.38321,0.66528,0.85405,0.91921,0.80385,0.86045,0.55115,1.25521,0.61075,0.83346,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,9744.2,1.3803,0.66409,0.8528,0.91953,0.80437,0.86074,0.55169,1.25461,0.61013,0.83332,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,10024.3,1.37876,0.6631,0.85317,0.92004,0.80457,0.86113,0.55221,1.2536,0.6097,0.83321,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,10302.2,1.37558,0.65977,0.85193,0.91998,0.80545,0.8615,0.55263,1.25249,0.60874,0.83306,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,10579.7,1.38055,0.66435,0.85358,0.92064,0.80575,0.86176,0.55337,1.25159,0.60835,0.83294,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,10851.2,1.37537,0.65988,0.85176,0.91987,0.80632,0.86193,0.55387,1.25089,0.60773,0.83282,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,11127.2,1.37722,0.66137,0.85289,0.91938,0.80678,0.86221,0.55426,1.24989,0.60707,0.83276,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,11402.8,1.37333,0.66098,0.85346,0.91894,0.80742,0.86248,0.55454,1.24863,0.60652,0.83264,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,11676.4,1.37411,0.65996,0.85226,0.92044,0.80717,0.86274,0.55459,1.248,0.60574,0.8325,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,11953.3,1.37295,0.65961,0.85157,0.92093,0.80752,0.86313,0.55505,1.24703,0.60513,0.83237,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,12231.8,1.37392,0.65949,0.85077,0.92139,0.80735,0.86334,0.55549,1.24623,0.60478,0.83228,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,12512.2,1.36975,0.65607,0.85027,0.92179,0.80802,0.86369,0.556,1.24583,0.60429,0.83215,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,12791.6,1.37192,0.65943,0.85085,0.92205,0.80869,0.86393,0.55654,1.24522,0.60342,0.83209,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,13073.5,1.36502,0.65493,0.85114,0.92107,0.80972,0.86436,0.55695,1.24462,0.60304,0.83194,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,13354.2,1.37134,0.6571,0.85025,0.92043,0.81077,0.86468,0.5571,1.24384,0.60257,0.83186,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,13636.7,1.36495,0.65355,0.85042,0.92038,0.811,0.865,0.55737,1.24302,0.60188,0.8318,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,13921.7,1.36726,0.65568,0.85107,0.92063,0.81136,0.86534,0.55808,1.24217,0.60135,0.83172,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,14205.2,1.36244,0.65172,0.84983,0.91887,0.81312,0.86561,0.55809,1.24175,0.60066,0.83168,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,14495.1,1.36362,0.65427,0.85043,0.92078,0.8127,0.86564,0.55826,1.24144,0.6004,0.83159,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,14783.5,1.35977,0.65124,0.84882,0.92072,0.81325,0.86614,0.55905,1.24026,0.59952,0.83141,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,15071,1.36163,0.65098,0.84922,0.9197,0.81447,0.86652,0.55911,1.23962,0.59902,0.83133,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,15361.4,1.36167,0.65128,0.84921,0.92047,0.81452,0.86664,0.55922,1.23883,0.59861,0.83121,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,15651.2,1.36194,0.65094,0.84848,0.92048,0.81439,0.86688,0.55915,1.23831,0.59826,0.83108,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,15941,1.35735,0.64908,0.84931,0.92184,0.81404,0.86698,0.55971,1.23781,0.5977,0.83094,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,16231.2,1.35991,0.65122,0.84899,0.92188,0.8146,0.86721,0.56011,1.23724,0.59734,0.83084,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,16521.3,1.35994,0.64984,0.84743,0.92134,0.815,0.86733,0.56067,1.23616,0.59658,0.83074,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,16809.3,1.35739,0.65075,0.84967,0.92137,0.815,0.86757,0.56089,1.2357,0.59649,0.83064,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,17099,1.35673,0.64928,0.84884,0.92149,0.81486,0.86768,0.56149,1.23469,0.59599,0.83057,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,17389,1.35679,0.64814,0.84893,0.92181,0.8151,0.86799,0.56198,1.23443,0.59555,0.83047,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,17669.5,1.35293,0.64628,0.84776,0.92227,0.81498,0.86879,0.56251,1.23368,0.59493,0.83039,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,17951.5,1.35236,0.64632,0.84867,0.92255,0.81517,0.86945,0.56311,1.23301,0.5945,0.83027,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,18220,1.35043,0.64503,0.84821,0.9226,0.81539,0.86972,0.56319,1.23274,0.59414,0.83016,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,18488.5,1.35303,0.64564,0.84755,0.92298,0.81581,0.8699,0.56379,1.23203,0.59373,0.83004,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,18762.1,1.35082,0.64521,0.8489,0.923,0.81591,0.87009,0.56394,1.23138,0.59339,0.82993,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,19035.2,1.3484,0.64424,0.84799,0.92315,0.81589,0.86942,0.56397,1.2306,0.59281,0.82982,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,19308,1.34908,0.64436,0.84699,0.92302,0.81663,0.87014,0.56459,1.22993,0.5926,0.82977,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,19583.6,1.34993,0.64444,0.84703,0.92282,0.81709,0.86948,0.56475,1.2293,0.59198,0.82964,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,19862.4,1.34641,0.64263,0.84746,0.92304,0.81756,0.86949,0.56506,1.22868,0.59146,0.82955,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,20144,1.34318,0.64062,0.84693,0.92326,0.81767,0.86992,0.56493,1.22796,0.59112,0.82945,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,20434.1,1.34825,0.64546,0.84724,0.92411,0.81733,0.86996,0.56519,1.22664,0.59081,0.82935,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,20720.4,1.34122,0.6398,0.84614,0.92466,0.81732,0.87104,0.56581,1.22604,0.59015,0.82923,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,21002.7,1.33826,0.63847,0.84599,0.92503,0.81752,0.87125,0.5658,1.22522,0.58991,0.82912,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,21284,1.34063,0.63891,0.84738,0.92449,0.81822,0.87145,0.56628,1.22421,0.5894,0.829,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,21567.9,1.34186,0.63905,0.84671,0.92487,0.81801,0.87291,0.56729,1.22317,0.58897,0.82883,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,21848.4,1.33216,0.63484,0.84675,0.92562,0.81809,0.87295,0.56747,1.22214,0.58853,0.82869,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,22109.6,1.33577,0.63624,0.84538,0.92579,0.81809,0.8729,0.56733,1.22189,0.58822,0.82862,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,22391.6,1.34097,0.63891,0.84604,0.92569,0.81806,0.87308,0.56793,1.22126,0.58812,0.82851,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,22674.3,1.3414,0.63813,0.84641,0.92512,0.81863,0.87353,0.56822,1.22044,0.58788,0.82841,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,22956.3,1.33578,0.63687,0.8457,0.92513,0.81881,0.87381,0.5686,1.2196,0.58731,0.82825,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,23246.3,1.3414,0.63715,0.84543,0.92456,0.81956,0.87406,0.56896,1.21874,0.58675,0.82821,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,23534.7,1.3344,0.63745,0.84669,0.92456,0.81975,0.87427,0.56897,1.2179,0.5865,0.82812,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,23822.7,1.33525,0.63579,0.84584,0.92528,0.81925,0.87438,0.56932,1.21726,0.58587,0.82799,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,24111.5,1.33627,0.63806,0.84524,0.92518,0.81978,0.8746,0.56962,1.2172,0.58569,0.82785,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,24401.8,1.33264,0.63428,0.84425,0.92571,0.81982,0.8747,0.56966,1.21662,0.58562,0.82783,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,24690.5,1.32932,0.63159,0.84417,0.92561,0.82006,0.87482,0.5698,1.21609,0.58532,0.82775,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,24971.4,1.33477,0.63377,0.84512,0.9252,0.81981,0.87488,0.57008,1.21556,0.58499,0.82767,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,25256.6,1.33278,0.63458,0.84367,0.9249,0.82131,0.87519,0.57021,1.21527,0.5847,0.82759,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,25544.4,1.32972,0.63178,0.84406,0.92451,0.82149,0.87527,0.57055,1.21463,0.58462,0.82753,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,25833.1,1.32849,0.63141,0.84428,0.92389,0.82187,0.87534,0.57034,1.2141,0.58457,0.8275,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,26112.5,1.32546,0.6293,0.84404,0.92427,0.82208,0.8753,0.5704,1.21379,0.58405,0.82741,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,26377.7,1.32342,0.62994,0.84479,0.92428,0.82246,0.87519,0.57058,1.21348,0.58368,0.82732,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,26660.7,1.32252,0.62983,0.84456,0.92443,0.82286,0.87556,0.57047,1.213,0.58297,0.82724,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,26945.7,1.32656,0.62993,0.84338,0.9244,0.8232,0.87597,0.57054,1.21267,0.58276,0.82718,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,27231.9,1.32377,0.62977,0.84398,0.92496,0.82344,0.87607,0.57069,1.21254,0.58232,0.82712,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,27521.5,1.3247,0.63011,0.84389,0.9249,0.82341,0.87652,0.57067,1.21221,0.58202,0.82704,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,27810.6,1.32316,0.62813,0.84375,0.92469,0.82372,0.87661,0.57088,1.21202,0.5819,0.82698,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,28100,1.32032,0.62793,0.84356,0.92388,0.82402,0.87672,0.57119,1.21129,0.58155,0.82685,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,28389.5,1.32033,0.62813,0.84298,0.92409,0.82403,0.87679,0.57114,1.21086,0.58122,0.82685,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
