epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2728.58,1.1572,0.53706,0.83158,0.93319,0.84462,0.89139,0.59604,1.15404,0.52979,0.81771,0.003005,0.003005,0.003005
44,3144.99,1.1529,0.53557,0.8311,0.93269,0.84494,0.89166,0.59645,1.15307,0.52915,0.8175,0.0029575,0.0029575,0.0029575
45,3604.76,1.14799,0.53276,0.83106,0.93336,0.84509,0.89183,0.59683,1.15155,0.52826,0.81728,0.00291,0.00291,0.00291
46,4079.05,1.14335,0.52983,0.82969,0.9333,0.84594,0.89228,0.59739,1.15046,0.52777,0.8171,0.0028625,0.0028625,0.0028625
47,4512.8,1.13872,0.52895,0.82948,0.93329,0.84628,0.89243,0.59769,1.14923,0.52692,0.81691,0.002815,0.002815,0.002815
48,4958.64,1.13369,0.52591,0.8282,0.93342,0.84683,0.89269,0.59809,1.148,0.5264,0.81677,0.0027675,0.0027675,0.0027675
49,5435.56,1.12995,0.52455,0.82822,0.93318,0.84797,0.89297,0.5989,1.14611,0.5253,0.81654,0.00272,0.00272,0.00272
50,5879.72,1.12712,0.52199,0.82772,0.93349,0.8486,0.89335,0.59951,1.14504,0.52451,0.81636,0.0026725,0.0026725,0.0026725
51,6327.27,1.12147,0.51944,0.8267,0.93356,0.84887,0.89337,0.59986,1.14361,0.52365,0.81619,0.002625,0.002625,0.002625
52,6811.53,1.11959,0.51845,0.82665,0.93297,0.84972,0.89364,0.60068,1.14261,0.52284,0.81605,0.0025775,0.0025775,0.0025775
53,7257.49,1.11771,0.51688,0.82649,0.93451,0.84919,0.89396,0.60103,1.14103,0.52214,0.81587,0.00253,0.00253,0.00253
54,7713.6,1.11456,0.51496,0.82524,0.93436,0.84923,0.8941,0.60161,1.13964,0.52142,0.81565,0.0024825,0.0024825,0.0024825
55,8175.59,1.10639,0.51224,0.82484,0.93397,0.84958,0.89429,0.60183,1.13867,0.5204,0.81541,0.002435,0.002435,0.002435
56,8633.17,1.10646,0.51087,0.82402,0.93363,0.85011,0.89447,0.60239,1.13697,0.51976,0.81521,0.0023875,0.0023875,0.0023875
57,9084.06,1.10267,0.50953,0.82326,0.93475,0.85027,0.89491,0.60354,1.13523,0.51898,0.81494,0.00234,0.00234,0.00234
58,9558.68,1.09556,0.50652,0.82339,0.93546,0.85036,0.89558,0.60408,1.13344,0.51818,0.81473,0.0022925,0.0022925,0.0022925
59,10001.1,1.09208,0.50379,0.82264,0.93565,0.85053,0.89579,0.6046,1.13201,0.51731,0.81454,0.002245,0.002245,0.002245
60,10446.6,1.08828,0.50317,0.82198,0.93601,0.85032,0.89576,0.60499,1.13049,0.5165,0.81431,0.0021975,0.0021975,0.0021975
61,10925.2,1.08588,0.50146,0.82105,0.93633,0.85072,0.89604,0.60547,1.1286,0.51559,0.81408,0.00215,0.00215,0.00215
62,11373.6,1.08536,0.50076,0.82107,0.93631,0.85101,0.89627,0.60578,1.12761,0.51512,0.81388,0.0021025,0.0021025,0.0021025
63,11820.3,1.07748,0.49833,0.82149,0.93626,0.85141,0.89648,0.60607,1.12643,0.51431,0.81367,0.002055,0.002055,0.002055
64,12281.8,1.07404,0.49596,0.8204,0.93775,0.85169,0.89687,0.60647,1.12482,0.51352,0.81345,0.0020075,0.0020075,0.0020075
65,12738,1.07905,0.4987,0.82004,0.93806,0.85204,0.89708,0.60718,1.12368,0.5128,0.81324,0.00196,0.00196,0.00196
66,13169.6,1.07486,0.49612,0.82002,0.93754,0.85301,0.89732,0.60775,1.12211,0.51214,0.81298,0.0019125,0.0019125,0.0019125
67,13638.9,1.06417,0.49153,0.8198,0.93774,0.85363,0.8975,0.608,1.12073,0.51137,0.81273,0.001865,0.001865,0.001865
68,14105.9,1.06067,0.48986,0.8182,0.93779,0.85383,0.89783,0.60877,1.11926,0.51077,0.81252,0.0018175,0.0018175,0.0018175
69,14522.6,1.06508,0.49127,0.81833,0.93818,0.8545,0.89814,0.60941,1.11795,0.50997,0.81236,0.00177,0.00177,0.00177
70,14984.2,1.06291,0.4899,0.81807,0.93842,0.85487,0.89878,0.60991,1.11673,0.50945,0.81215,0.0017225,0.0017225,0.0017225
71,15452,1.05796,0.48818,0.81769,0.93912,0.85494,0.89899,0.61033,1.11551,0.50852,0.81205,0.001675,0.001675,0.001675
72,15898.6,1.05118,0.48484,0.81659,0.93992,0.85536,0.89916,0.6107,1.11411,0.50783,0.81184,0.0016275,0.0016275,0.0016275
73,16347.5,1.05057,0.484,0.81688,0.94022,0.85546,0.8994,0.61136,1.11271,0.50715,0.81162,0.00158,0.00158,0.00158
74,16832.4,1.05008,0.48444,0.81666,0.94038,0.8559,0.89972,0.61198,1.11101,0.50591,0.8114,0.0015325,0.0015325,0.0015325
75,17288,1.04318,0.48077,0.81583,0.94094,0.85601,0.89991,0.6125,1.10955,0.5051,0.81119,0.001485,0.001485,0.001485
76,17741.4,1.0449,0.48003,0.81574,0.94151,0.85607,0.90006,0.61303,1.10789,0.50425,0.81094,0.0014375,0.0014375,0.0014375
77,18217.5,1.04021,0.47847,0.81543,0.94173,0.85664,0.90036,0.61379,1.10628,0.50349,0.81075,0.00139,0.00139,0.00139
78,18534.9,1.03473,0.47609,0.81529,0.9419,0.85719,0.90061,0.61434,1.10467,0.50256,0.81056,0.0013425,0.0013425,0.0013425
79,18771.5,1.03344,0.4759,0.81474,0.94096,0.85837,0.90082,0.61484,1.10298,0.50184,0.81034,0.001295,0.001295,0.001295
80,19008.5,1.02608,0.47278,0.81371,0.94108,0.85868,0.9011,0.61517,1.10187,0.50139,0.81015,0.0012475,0.0012475,0.0012475
81,19239.4,1.02565,0.47138,0.81291,0.94117,0.85908,0.90133,0.61557,1.10029,0.50073,0.80995,0.0012,0.0012,0.0012
82,19471.3,1.02514,0.4708,0.81297,0.94096,0.85954,0.9027,0.61627,1.09932,0.50009,0.80984,0.0011525,0.0011525,0.0011525
83,19702.8,1.02253,0.47026,0.81217,0.94105,0.8601,0.90302,0.61682,1.09736,0.49931,0.80964,0.001105,0.001105,0.001105
84,19930.2,1.01651,0.46621,0.81229,0.94065,0.86075,0.90336,0.61727,1.09616,0.49861,0.80946,0.0010575,0.0010575,0.0010575
85,20161.2,1.0095,0.46453,0.81131,0.93954,0.86171,0.90369,0.61795,1.09436,0.49809,0.80926,0.00101,0.00101,0.00101
86,20390.7,1.01047,0.46393,0.81089,0.93974,0.86216,0.90391,0.61833,1.09296,0.49726,0.80905,0.0009625,0.0009625,0.0009625
87,20621.1,1.00491,0.46227,0.81123,0.93953,0.86254,0.90402,0.61863,1.09166,0.49654,0.80884,0.000915,0.000915,0.000915
88,20853,1.00248,0.46143,0.81084,0.93947,0.86258,0.90427,0.61914,1.09026,0.4961,0.80864,0.0008675,0.0008675,0.0008675
89,21085.2,0.99965,0.45914,0.80977,0.93955,0.86274,0.9045,0.61932,1.08928,0.4955,0.80848,0.00082,0.00082,0.00082
90,21319.1,0.99931,0.45866,0.80963,0.93949,0.8636,0.90485,0.61993,1.08807,0.49506,0.80826,0.0007725,0.0007725,0.0007725
91,21554.6,0.9651,0.4419,0.80584,0.93964,0.86364,0.905,0.6208,1.0862,0.49439,0.80812,0.000725,0.000725,0.000725
92,21788.1,0.95867,0.43869,0.80507,0.94043,0.86412,0.90529,0.62096,1.08464,0.49375,0.80789,0.0006775,0.0006775,0.0006775
93,22021.7,0.95382,0.43749,0.80478,0.94008,0.86436,0.90537,0.62178,1.08311,0.49325,0.80769,0.00063,0.00063,0.00063
94,22254.1,0.95049,0.43512,0.80419,0.93996,0.86523,0.90561,0.62214,1.08163,0.49272,0.80746,0.0005825,0.0005825,0.0005825
95,22487,0.94693,0.43405,0.80357,0.94038,0.86606,0.90725,0.62284,1.0799,0.49191,0.80726,0.000535,0.000535,0.000535
96,22720,0.94134,0.43133,0.80308,0.94039,0.86629,0.90732,0.62322,1.07848,0.49131,0.80707,0.0004875,0.0004875,0.0004875
97,22952.8,0.93678,0.42957,0.80255,0.94082,0.86654,0.9075,0.62356,1.07676,0.49041,0.80689,0.00044,0.00044,0.00044
98,23186.1,0.93391,0.42784,0.80194,0.94087,0.86708,0.9078,0.62415,1.07521,0.49009,0.80667,0.0003925,0.0003925,0.0003925
99,23423.5,0.92993,0.42615,0.80157,0.94126,0.8676,0.90797,0.62444,1.07398,0.48971,0.8065,0.000345,0.000345,0.000345
100,23659.2,0.92842,0.42485,0.80109,0.94121,0.8679,0.90816,0.62474,1.07289,0.48887,0.80637,0.0002975,0.0002975,0.0002975
