epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,14955.2,1.1938,0.21107,0.84421,0.90829,0.80336,0.85647,0.56745,1.2083,0.19532,0.82841,0.00622,0.00622,0.00622
44,15305.7,1.18415,0.209,0.84314,0.90924,0.80374,0.85681,0.56798,1.20718,0.19505,0.82821,0.00613,0.00613,0.00613
45,15644.1,1.17939,0.20858,0.84355,0.90862,0.80414,0.85745,0.56841,1.20562,0.19483,0.828,0.00604,0.00604,0.00604
46,15975.5,1.18044,0.20847,0.84174,0.90944,0.8041,0.85783,0.56917,1.20437,0.19448,0.82779,0.00595,0.00595,0.00595
47,16335.9,1.17662,0.20612,0.84158,0.90914,0.80489,0.85807,0.56972,1.20305,0.19416,0.82756,0.00586,0.00586,0.00586
48,345.709,1.18359,0.20639,0.84317,0.91048,0.80391,0.8582,0.56998,1.20238,0.194,0.82745,0.00577,0.00577,0.00577
49,707.612,1.19018,0.20955,0.84395,0.90967,0.80501,0.85824,0.57034,1.2017,0.19371,0.82736,0.00568,0.00568,0.00568
50,1048.1,1.1863,0.20852,0.84282,0.90955,0.80523,0.85843,0.57083,1.20072,0.19355,0.82722,0.00559,0.00559,0.00559
51,1381.71,1.18331,0.20888,0.84311,0.90932,0.80573,0.85872,0.57146,1.19977,0.19332,0.82711,0.0055,0.0055,0.0055
52,1723.98,1.18126,0.20708,0.84287,0.90974,0.80598,0.8589,0.57161,1.19859,0.19302,0.82695,0.00541,0.00541,0.00541
53,2093.83,1.17801,0.20631,0.84191,0.91007,0.80589,0.85905,0.57174,1.1976,0.19288,0.82677,0.00532,0.00532,0.00532
54,2437.53,1.17105,0.2055,0.84195,0.90999,0.80623,0.85933,0.57276,1.19631,0.19267,0.82664,0.00523,0.00523,0.00523
55,2778.18,1.16981,0.20486,0.84172,0.91017,0.80685,0.85979,0.57317,1.19523,0.19246,0.8265,0.00514,0.00514,0.00514
56,3114.86,1.16333,0.20446,0.83981,0.91047,0.80713,0.85998,0.57367,1.19408,0.19224,0.8263,0.00505,0.00505,0.00505
57,3484.76,1.16731,0.20434,0.83973,0.91054,0.8077,0.86026,0.57416,1.19326,0.19184,0.8261,0.00496,0.00496,0.00496
58,3825.67,1.1569,0.20164,0.83942,0.91011,0.80805,0.86041,0.57446,1.19179,0.19162,0.82592,0.00487,0.00487,0.00487
59,4161.58,1.1553,0.20258,0.83882,0.9108,0.8087,0.86094,0.57469,1.19069,0.19129,0.82573,0.00478,0.00478,0.00478
60,4495.17,1.14802,0.20005,0.8378,0.91044,0.80923,0.86209,0.57532,1.18949,0.191,0.82558,0.00469,0.00469,0.00469
61,4856.61,1.1497,0.20046,0.83797,0.91087,0.80971,0.86263,0.57583,1.18819,0.19063,0.82542,0.0046,0.0046,0.0046
62,5206.81,1.15149,0.2006,0.83623,0.91212,0.80954,0.86307,0.57646,1.18698,0.19038,0.82525,0.00451,0.00451,0.00451
63,5539.13,1.14242,0.19938,0.83683,0.91355,0.80922,0.86367,0.57685,1.18556,0.19004,0.8251,0.00442,0.00442,0.00442
64,5872.63,1.13869,0.19765,0.83606,0.91398,0.80961,0.86409,0.57747,1.18425,0.18978,0.8249,0.00433,0.00433,0.00433
65,6230.64,1.13495,0.19796,0.83562,0.91355,0.81016,0.86441,0.57787,1.18289,0.18951,0.82475,0.00424,0.00424,0.00424
66,6576.11,1.13764,0.19683,0.83519,0.91314,0.81137,0.86475,0.57834,1.18204,0.18915,0.82453,0.00415,0.00415,0.00415
67,6909.54,1.12999,0.19641,0.83537,0.9137,0.8115,0.86493,0.57867,1.1807,0.18875,0.82435,0.00406,0.00406,0.00406
68,7241.02,1.12853,0.19534,0.83402,0.91422,0.81189,0.86551,0.57906,1.17938,0.18853,0.82414,0.00397,0.00397,0.00397
69,7606.13,1.12457,0.19619,0.83432,0.91503,0.81199,0.86587,0.57937,1.17804,0.18818,0.82396,0.00388,0.00388,0.00388
70,7965.07,1.1248,0.19659,0.83379,0.91581,0.81204,0.86621,0.57975,1.17678,0.18794,0.82374,0.00379,0.00379,0.00379
71,8302.79,1.12086,0.19382,0.83277,0.91595,0.81199,0.86649,0.58065,1.17528,0.18759,0.82353,0.0037,0.0037,0.0037
72,8615.93,1.11406,0.19306,0.83189,0.91564,0.81261,0.86691,0.581,1.17388,0.18731,0.82338,0.00361,0.00361,0.00361
73,8978.14,1.11543,0.1937,0.83223,0.91542,0.81344,0.86733,0.58181,1.17253,0.1871,0.82324,0.00352,0.00352,0.00352
74,9325.19,1.11369,0.19276,0.83173,0.91615,0.8134,0.86762,0.58222,1.1711,0.18677,0.82303,0.00343,0.00343,0.00343
75,9658.05,1.10669,0.19168,0.8307,0.91587,0.81399,0.86785,0.58272,1.17003,0.18655,0.82291,0.00334,0.00334,0.00334
76,9985.05,1.09996,0.1902,0.83048,0.91548,0.81484,0.86812,0.58301,1.16874,0.18642,0.82267,0.00325,0.00325,0.00325
77,10348.2,1.09802,0.19001,0.82999,0.91542,0.81524,0.86836,0.58368,1.16741,0.18613,0.82247,0.00316,0.00316,0.00316
78,10703.3,1.09513,0.1899,0.8301,0.91532,0.81565,0.86873,0.58419,1.16595,0.18594,0.82231,0.00307,0.00307,0.00307
79,11030.5,1.09797,0.18893,0.82994,0.9149,0.81664,0.86921,0.5849,1.16474,0.18563,0.82211,0.00298,0.00298,0.00298
80,11366,1.09239,0.18813,0.82786,0.9156,0.81646,0.86945,0.58533,1.16327,0.18538,0.82192,0.00289,0.00289,0.00289
