epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,8452.19,1.14761,0.20282,0.84391,0.76504,0.83598,0.80071,0.56576,1.28094,0.19945,0.87162,0.00622,0.00622,0.00622
44,8648.14,1.14181,0.20342,0.84321,0.77221,0.83079,0.80301,0.56745,1.28038,0.19903,0.87134,0.00613,0.00613,0.00613
45,8845.15,1.13876,0.20176,0.84198,0.77363,0.83072,0.80178,0.56566,1.2792,0.19866,0.87111,0.00604,0.00604,0.00604
46,9041.88,1.14081,0.2013,0.84278,0.80226,0.81293,0.80307,0.56635,1.27751,0.19833,0.87083,0.00595,0.00595,0.00595
47,9238.37,1.13643,0.20063,0.84157,0.78682,0.81866,0.80505,0.56778,1.27645,0.19797,0.8705,0.00586,0.00586,0.00586
48,9434.92,1.13416,0.20031,0.84141,0.80529,0.80871,0.80529,0.56737,1.27507,0.19772,0.8704,0.00577,0.00577,0.00577
49,9631.35,1.12958,0.19888,0.84053,0.80497,0.80962,0.80598,0.56778,1.27404,0.19734,0.8701,0.00568,0.00568,0.00568
50,9827.47,1.1292,0.19896,0.84056,0.80812,0.81138,0.80645,0.56811,1.27328,0.19681,0.86974,0.00559,0.00559,0.00559
51,10022.4,1.13137,0.19844,0.84029,0.80643,0.81629,0.80663,0.56821,1.27211,0.19653,0.86955,0.0055,0.0055,0.0055
52,10219.7,1.12335,0.19724,0.83924,0.8053,0.81745,0.80719,0.56863,1.27038,0.19616,0.86915,0.00541,0.00541,0.00541
53,10416.5,1.11598,0.19677,0.83927,0.80313,0.83035,0.80985,0.57038,1.26888,0.19599,0.86886,0.00532,0.00532,0.00532
54,10613.5,1.11951,0.19602,0.83888,0.80348,0.83094,0.81071,0.57049,1.26692,0.19568,0.86862,0.00523,0.00523,0.00523
