epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,33.1406,4.24419,10.2086,0.11617,0,0,0,0,4.70664,4.82923,0.07049,2.96935e-05,2.96935e-05,2.96935e-05
47,34.0776,2.8544,7.16863,0.05411,0,0,0,0,4.67831,4.83987,0.06998,2.98114e-05,2.98114e-05,2.98114e-05
48,34.7406,3.26302,7.89324,0.07037,0,0,0,0,4.67831,4.83987,0.06998,2.99058e-05,2.99058e-05,2.99058e-05
49,35.4427,3.43686,7.12281,0.05495,0,0,0,0,4.62682,4.88871,0.06631,2.99766e-05,2.99766e-05,2.99766e-05
50,36.0854,3.41235,6.53072,0.06365,0,0,0,0,4.62682,4.88871,0.06631,3.00238e-05,3.00238e-05,3.00238e-05
51,36.8033,3.18065,6.30831,0.04305,0,0,0,0,4.60824,4.88976,0.0662,3.00475e-05,3.00475e-05,3.00475e-05
52,37.6669,3.19334,6.01709,0.05223,0,0,0,0,4.60824,4.88976,0.0662,3.00476e-05,3.00476e-05,3.00476e-05
53,38.3296,3.93998,7.88891,0.0912,0,0,0,0,4.60824,4.88976,0.0662,3.00242e-05,3.00242e-05,3.00242e-05
54,39.0212,3.32873,6.61761,0.05123,0,0,0,0,4.57529,4.89836,0.06586,2.99772e-05,2.99772e-05,2.99772e-05
55,39.6774,3.10267,5.79287,0.04966,0,0,0,0,4.57529,4.89836,0.06586,2.99066e-05,2.99066e-05,2.99066e-05
56,40.3397,3.32561,6.42734,0.05374,0,0,0,0,4.57529,4.89836,0.06586,2.98125e-05,2.98125e-05,2.98125e-05
57,41.273,3.20717,6.3685,0.04846,0,0,0,0,4.49665,4.91098,0.06477,2.96948e-05,2.96948e-05,2.96948e-05
58,41.9434,3.31271,8.09322,0.07733,0,0,0,0,4.49665,4.91098,0.06477,2.95535e-05,2.95535e-05,2.95535e-05
59,42.6479,3.04321,6.88229,0.05878,0,0,0,0,4.49665,4.91098,0.06477,2.93887e-05,2.93887e-05,2.93887e-05
60,43.3454,3.03469,8.1519,0.05559,0,0,0,0,4.43479,4.92678,0.06333,2.92003e-05,2.92003e-05,2.92003e-05
61,44.0067,3.58191,6.96592,0.07271,0,0,0,0,4.43479,4.92678,0.06333,2.89884e-05,2.89884e-05,2.89884e-05
62,44.9228,3.11246,6.24637,0.05023,0,0,0,0,4.43479,4.92678,0.06333,2.87529e-05,2.87529e-05,2.87529e-05
63,45.6436,2.98499,6.86272,0.06072,0,0,0,0,4.40637,4.93418,0.06227,2.84938e-05,2.84938e-05,2.84938e-05
64,46.3189,3.19094,6.44334,0.04663,0,0,0,0,4.40637,4.93418,0.06227,2.82112e-05,2.82112e-05,2.82112e-05
65,46.9851,3.41449,6.44161,0.04223,0,0,0,0,4.40637,4.93418,0.06227,2.7905e-05,2.7905e-05,2.7905e-05
66,47.7173,2.94121,6.28228,0.05427,0,0,0,0,4.28542,4.95365,0.06027,2.75753e-05,2.75753e-05,2.75753e-05
67,48.4042,3.39999,7.73795,0.07298,0,0,0,0,4.28542,4.95365,0.06027,2.7222e-05,2.7222e-05,2.7222e-05
68,49.0798,3.27885,6.61314,0.06095,0,0,0,0,4.28542,4.95365,0.06027,2.68451e-05,2.68451e-05,2.68451e-05
69,50.0159,3.4458,8.77265,0.08387,0,0,0,0,4.23547,4.96072,0.05949,2.64447e-05,2.64447e-05,2.64447e-05
70,50.6728,3.4505,6.8396,0.0626,0,0,0,0,4.23547,4.96072,0.05949,2.60207e-05,2.60207e-05,2.60207e-05
71,51.3329,2.87701,6.51514,0.04254,0,0,0,0,4.23547,4.96072,0.05949,2.55731e-05,2.55731e-05,2.55731e-05
72,52.0438,3.00845,7.13588,0.05511,0,0,0,0,4.20003,4.96619,0.0586,2.5102e-05,2.5102e-05,2.5102e-05
73,52.6949,3.21936,6.37384,0.04699,0,0,0,0,4.20003,4.96619,0.0586,2.46073e-05,2.46073e-05,2.46073e-05
74,53.6376,3.48071,6.87641,0.05704,0,0,0,0,4.20003,4.96619,0.0586,2.40891e-05,2.40891e-05,2.40891e-05
75,54.3403,3.30046,5.78359,0.05301,0,0,0,0,4.22791,4.96544,0.05954,2.35472e-05,2.35472e-05,2.35472e-05
76,55.0081,3.43492,6.8252,0.06156,0,0,0,0,4.22791,4.96544,0.05954,2.29819e-05,2.29819e-05,2.29819e-05
77,55.6701,2.99028,6.25415,0.04596,0,0,0,0,4.22791,4.96544,0.05954,2.23929e-05,2.23929e-05,2.23929e-05
78,56.3701,3.24454,6.15317,0.05172,0,0,0,0,4.25129,4.95975,0.05927,2.17805e-05,2.17805e-05,2.17805e-05
79,57.2716,2.90685,7.75158,0.04674,0,0,0,0,4.25129,4.95975,0.05927,2.11444e-05,2.11444e-05,2.11444e-05
80,57.9279,3.75983,8.63683,0.09033,0,0,0,0,4.25129,4.95975,0.05927,2.04848e-05,2.04848e-05,2.04848e-05
81,58.6426,3.08728,6.58122,0.05251,0,0,0,0,4.16424,4.97059,0.05785,1.98016e-05,1.98016e-05,1.98016e-05
82,59.3154,3.07544,6.34761,0.05052,0,0,0,0,4.16424,4.97059,0.05785,1.90949e-05,1.90949e-05,1.90949e-05
83,59.9838,3.30752,7.10943,0.06686,0,0,0,0,4.16424,4.97059,0.05785,1.83646e-05,1.83646e-05,1.83646e-05
84,60.9239,3.44268,6.47732,0.05792,0,0,0,0,4.20835,4.96345,0.05956,1.76107e-05,1.76107e-05,1.76107e-05
85,61.5938,2.94546,8.51209,0.07604,0,0,0,0,4.20835,4.96345,0.05956,1.68333e-05,1.68333e-05,1.68333e-05
86,62.2716,3.48827,8.68925,0.07821,0,0,0,0,4.20835,4.96345,0.05956,1.60323e-05,1.60323e-05,1.60323e-05
87,62.9457,3.72681,7.672,0.0838,0,0,0,0,4.20835,4.96345,0.05956,1.52077e-05,1.52077e-05,1.52077e-05
