epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11407.4,1.19013,0.20995,0.85269,0.79829,0.76435,0.76728,0.52243,1.27517,0.20371,0.87492,0.009622,0.009622,0.009622
44,11668.3,1.19062,0.20985,0.8531,0.79648,0.76678,0.76867,0.52417,1.2743,0.20339,0.87443,0.009613,0.009613,0.009613
45,11929,1.18867,0.20949,0.85236,0.76612,0.77542,0.76738,0.52295,1.2729,0.20342,0.87411,0.009604,0.009604,0.009604
46,12189.8,1.18509,0.20933,0.85236,0.77923,0.77161,0.76857,0.52406,1.2714,0.20284,0.87371,0.009595,0.009595,0.009595
47,12450.8,1.18318,0.20781,0.85158,0.78062,0.77051,0.7687,0.52575,1.2705,0.20272,0.87324,0.009586,0.009586,0.009586
48,12714.7,1.18613,0.20863,0.85221,0.81102,0.7564,0.77325,0.53022,1.26939,0.20245,0.87284,0.009577,0.009577,0.009577
49,12978.1,1.18396,0.20826,0.85086,0.81221,0.75596,0.77329,0.52976,1.26794,0.20186,0.87249,0.009568,0.009568,0.009568
50,13239.9,1.18255,0.20735,0.85106,0.80684,0.75472,0.77683,0.53362,1.26643,0.20136,0.87203,0.009559,0.009559,0.009559
51,13507,1.18302,0.20885,0.85172,0.79922,0.75239,0.77803,0.53707,1.26528,0.20072,0.8717,0.00955,0.00955,0.00955
52,13781.5,1.17431,0.2065,0.84978,0.79162,0.76115,0.77546,0.53514,1.26436,0.20045,0.87135,0.009541,0.009541,0.009541
53,14052.5,1.17304,0.20647,0.85089,0.79039,0.76151,0.7791,0.53751,1.26337,0.20004,0.8711,0.009532,0.009532,0.009532
54,14312.2,1.17182,0.20591,0.84939,0.79095,0.76154,0.7791,0.53821,1.26274,0.19991,0.87083,0.009523,0.009523,0.009523
55,14562.2,1.17828,0.20785,0.85033,0.79086,0.76169,0.78316,0.54174,1.26251,0.1996,0.87062,0.009514,0.009514,0.009514
56,14826.3,1.1731,0.20595,0.84993,0.79241,0.7609,0.78545,0.54341,1.26146,0.19916,0.87025,0.009505,0.009505,0.009505
57,15093.4,1.17206,0.20632,0.84946,0.79163,0.75997,0.78663,0.54462,1.25943,0.19885,0.86985,0.009496,0.009496,0.009496
58,15362.9,1.17037,0.20567,0.84987,0.7913,0.75892,0.78852,0.54775,1.25814,0.19866,0.86955,0.009487,0.009487,0.009487
59,15631.9,1.16874,0.20569,0.84894,0.79077,0.75918,0.7863,0.54613,1.25726,0.19831,0.86921,0.009478,0.009478,0.009478
60,15898.9,1.16929,0.20522,0.84915,0.79117,0.7595,0.78479,0.54441,1.25629,0.19804,0.86889,0.009469,0.009469,0.009469
61,16168.8,1.16479,0.20474,0.84784,0.79098,0.75959,0.78592,0.54597,1.25537,0.19797,0.86879,0.00946,0.00946,0.00946
62,16440.3,1.16405,0.2037,0.84726,0.78991,0.75991,0.78615,0.54635,1.25416,0.19765,0.86844,0.009451,0.009451,0.009451
63,16702.4,1.16549,0.20452,0.8472,0.79115,0.75932,0.78655,0.54796,1.2537,0.19764,0.86822,0.009442,0.009442,0.009442
64,16959.3,1.16483,0.20374,0.84832,0.7954,0.75764,0.78909,0.55112,1.25264,0.19732,0.86797,0.009433,0.009433,0.009433
65,17205.4,1.16211,0.20341,0.84858,0.79424,0.7587,0.79064,0.55235,1.25263,0.19709,0.86774,0.009424,0.009424,0.009424
66,17470.5,1.16859,0.20499,0.84905,0.79335,0.76068,0.78862,0.55052,1.252,0.19687,0.86753,0.009415,0.009415,0.009415
67,17736.4,1.16222,0.20362,0.84741,0.79074,0.76228,0.79055,0.54955,1.25147,0.19647,0.86742,0.009406,0.009406,0.009406
68,18003.2,1.16362,0.2043,0.84778,0.79142,0.76209,0.79229,0.55075,1.25075,0.19607,0.86719,0.009397,0.009397,0.009397
69,18271.7,1.16294,0.20319,0.84863,0.7915,0.76037,0.79821,0.55649,1.24963,0.19608,0.86697,0.009388,0.009388,0.009388
70,18537.1,1.16225,0.20473,0.8482,0.79231,0.75938,0.79995,0.55651,1.24944,0.19587,0.86682,0.009379,0.009379,0.009379
71,18801.5,1.1594,0.2033,0.84692,0.79206,0.76113,0.80213,0.55935,1.24912,0.19554,0.86658,0.00937,0.00937,0.00937
72,19067.9,1.16041,0.20297,0.84683,0.7915,0.76135,0.79843,0.55848,1.24768,0.19523,0.86642,0.009361,0.009361,0.009361
73,19333.7,1.15809,0.20281,0.84738,0.78999,0.76295,0.79783,0.55763,1.24753,0.19504,0.86645,0.009352,0.009352,0.009352
74,19598.2,1.15773,0.2029,0.84754,0.79113,0.76098,0.79936,0.55813,1.24632,0.19481,0.8664,0.009343,0.009343,0.009343
75,19849.6,1.16175,0.20358,0.84723,0.78816,0.76157,0.79955,0.55864,1.24552,0.19455,0.86643,0.009334,0.009334,0.009334
76,20114.1,1.15605,0.20207,0.84621,0.76626,0.78772,0.80063,0.5611,1.2449,0.19447,0.86627,0.009325,0.009325,0.009325
77,20376.1,1.1524,0.20151,0.84643,0.76861,0.78796,0.7988,0.55876,1.24493,0.19439,0.86619,0.009316,0.009316,0.009316
78,20637.1,1.16034,0.20342,0.8463,0.77014,0.78833,0.80405,0.56084,1.24505,0.19427,0.86596,0.009307,0.009307,0.009307
79,20899.3,1.15443,0.20089,0.84598,0.77144,0.78509,0.80248,0.55818,1.24394,0.19428,0.86595,0.009298,0.009298,0.009298
80,21162.6,1.15134,0.20214,0.8465,0.734,0.83779,0.80321,0.55902,1.24382,0.19467,0.86588,0.009289,0.009289,0.009289
81,21423.2,1.15599,0.20117,0.8464,0.73329,0.84134,0.80295,0.56005,1.24328,0.19481,0.86582,0.00928,0.00928,0.00928
82,21684.2,1.15497,0.20275,0.84618,0.74321,0.84117,0.80507,0.56084,1.24257,0.19456,0.86572,0.009271,0.009271,0.009271
83,21949.8,1.15088,0.20138,0.84611,0.7515,0.83525,0.80378,0.55958,1.24228,0.19425,0.86552,0.009262,0.009262,0.009262
84,22217.3,1.15181,0.20195,0.84594,0.75449,0.83228,0.80421,0.56044,1.2419,0.19413,0.8653,0.009253,0.009253,0.009253
85,22481.2,1.15275,0.20231,0.84598,0.75018,0.83373,0.80442,0.5628,1.24056,0.19427,0.86525,0.009244,0.009244,0.009244
86,22726.7,1.15145,0.20116,0.8452,0.76611,0.81961,0.80349,0.56222,1.24024,0.19418,0.86512,0.009235,0.009235,0.009235
87,22992.6,1.15323,0.20164,0.84618,0.76094,0.82412,0.80522,0.56375,1.24026,0.19419,0.86504,0.009226,0.009226,0.009226
88,23254.5,1.15154,0.20168,0.84606,0.75885,0.81854,0.80787,0.56601,1.23987,0.19413,0.86495,0.009217,0.009217,0.009217
89,23520.5,1.14741,0.20066,0.84491,0.76505,0.8097,0.80825,0.567,1.24007,0.19408,0.86486,0.009208,0.009208,0.009208
90,23783.3,1.14633,0.20063,0.84527,0.76803,0.8036,0.80662,0.56589,1.23925,0.19415,0.86499,0.009199,0.009199,0.009199
91,24049.1,1.14986,0.20078,0.84594,0.76884,0.80312,0.80695,0.56566,1.23849,0.19394,0.86471,0.00919,0.00919,0.00919
92,24317.1,1.14738,0.20124,0.84466,0.76869,0.80247,0.80618,0.56761,1.23805,0.19373,0.86462,0.009181,0.009181,0.009181
93,24583.9,1.14889,0.20163,0.8453,0.77802,0.789,0.80517,0.56655,1.23756,0.19373,0.86446,0.009172,0.009172,0.009172
94,24846.2,1.14731,0.20106,0.84508,0.77942,0.78856,0.80492,0.56593,1.23769,0.19368,0.86432,0.009163,0.009163,0.009163
95,25108.3,1.14707,0.19971,0.84405,0.77908,0.7882,0.80533,0.56678,1.23653,0.19358,0.86419,0.009154,0.009154,0.009154
96,25370.1,1.14791,0.19937,0.84438,0.77907,0.78842,0.8052,0.56661,1.23657,0.19344,0.86407,0.009145,0.009145,0.009145
97,25618,1.14163,0.20047,0.84474,0.76962,0.80402,0.80498,0.56714,1.23548,0.19324,0.86403,0.009136,0.009136,0.009136
98,25877.6,1.14749,0.20125,0.84571,0.76792,0.80835,0.80499,0.56793,1.23505,0.19307,0.86389,0.009127,0.009127,0.009127
99,26136.6,1.14451,0.20027,0.84421,0.76444,0.81248,0.80321,0.56685,1.23538,0.19295,0.86396,0.009118,0.009118,0.009118
100,26402,1.14565,0.20066,0.84405,0.76097,0.80945,0.80365,0.56852,1.2348,0.19278,0.86359,0.009109,0.009109,0.009109
101,26678.8,1.14306,0.19908,0.84361,0.73244,0.82994,0.80454,0.56772,1.23393,0.19268,0.86353,0.0091,0.0091,0.0091
102,26950.4,1.14115,0.19943,0.84469,0.77181,0.79433,0.80265,0.56687,1.23235,0.19264,0.8633,0.009091,0.009091,0.009091
103,27219.5,1.1399,0.1978,0.84405,0.77154,0.79342,0.80185,0.56589,1.23178,0.19273,0.86308,0.009082,0.009082,0.009082
104,27485.4,1.1433,0.19951,0.84375,0.77177,0.79238,0.8006,0.5655,1.23198,0.19304,0.86287,0.009073,0.009073,0.009073
105,27748.6,1.14487,0.20035,0.84447,0.77232,0.79178,0.79903,0.5625,1.2316,0.19323,0.86285,0.009064,0.009064,0.009064
106,28023,1.14339,0.19957,0.84442,0.76177,0.81149,0.80002,0.56349,1.23165,0.19312,0.86272,0.009055,0.009055,0.009055
107,28302,1.14562,0.20002,0.84375,0.76068,0.81098,0.80047,0.56408,1.23124,0.19317,0.86275,0.009046,0.009046,0.009046
108,28557.8,1.13932,0.19896,0.84421,0.76339,0.8118,0.8006,0.56384,1.23063,0.19306,0.86275,0.009037,0.009037,0.009037
109,28824.9,1.14288,0.19941,0.84409,0.76519,0.81184,0.80279,0.56778,1.23108,0.19289,0.86275,0.009028,0.009028,0.009028
110,29091.7,1.14005,0.19884,0.84324,0.76799,0.81137,0.80315,0.56864,1.231,0.19301,0.86273,0.009019,0.009019,0.009019
111,29356.6,1.13849,0.19904,0.8432,0.76601,0.8105,0.80235,0.56672,1.23146,0.19292,0.86271,0.00901,0.00901,0.00901
112,29617.3,1.14246,0.19837,0.84324,0.77567,0.79345,0.80169,0.56673,1.23063,0.19279,0.86275,0.009001,0.009001,0.009001
113,29874.9,1.13758,0.19913,0.84325,0.77523,0.79305,0.80316,0.56862,1.23089,0.19277,0.86258,0.008992,0.008992,0.008992
114,30132,1.13723,0.19735,0.84316,0.77191,0.79605,0.80246,0.5679,1.23103,0.19265,0.86258,0.008983,0.008983,0.008983
115,30390.3,1.13631,0.19832,0.84358,0.72877,0.83193,0.80157,0.56803,1.23076,0.19254,0.86243,0.008974,0.008974,0.008974
116,30648.5,1.13447,0.19871,0.8429,0.72763,0.8372,0.80023,0.56678,1.23042,0.19223,0.8624,0.008965,0.008965,0.008965
117,30911,1.13733,0.19764,0.84319,0.72776,0.83915,0.80132,0.56803,1.22942,0.19217,0.86228,0.008956,0.008956,0.008956
118,31178.5,1.13605,0.19759,0.84288,0.72535,0.8342,0.80079,0.56678,1.22956,0.19185,0.86214,0.008947,0.008947,0.008947
119,31428.1,1.13596,0.19851,0.84304,0.72335,0.83106,0.79941,0.56569,1.22901,0.19199,0.86227,0.008938,0.008938,0.008938
120,31688.3,1.13805,0.19834,0.84299,0.72623,0.83278,0.79824,0.56435,1.22878,0.19174,0.86217,0.008929,0.008929,0.008929
121,31946.7,1.13169,0.19737,0.8426,0.74931,0.81761,0.79851,0.56545,1.22832,0.19182,0.86207,0.00892,0.00892,0.00892
122,32203,1.13271,0.19776,0.8428,0.72681,0.8239,0.79744,0.56446,1.22846,0.19195,0.86206,0.008911,0.008911,0.008911
123,32462.3,1.13102,0.19704,0.8424,0.77444,0.7798,0.79826,0.56541,1.22888,0.19192,0.86203,0.008902,0.008902,0.008902
124,32729.6,1.13374,0.19717,0.84153,0.77373,0.7777,0.79806,0.56486,1.2289,0.1919,0.86204,0.008893,0.008893,0.008893
125,33002.4,1.13034,0.19659,0.84256,0.77394,0.77545,0.79775,0.56447,1.22837,0.19203,0.862,0.008884,0.008884,0.008884
126,33273,1.13488,0.19734,0.8429,0.77126,0.77862,0.7981,0.56349,1.22816,0.19221,0.86207,0.008875,0.008875,0.008875
127,33539.5,1.13041,0.19814,0.84254,0.73089,0.80989,0.79769,0.56345,1.22845,0.19227,0.862,0.008866,0.008866,0.008866
128,33814.7,1.13295,0.19802,0.84259,0.73772,0.79572,0.79925,0.56502,1.22817,0.19208,0.86214,0.008857,0.008857,0.008857
129,34086.7,1.1311,0.19727,0.84224,0.7697,0.78148,0.80152,0.56637,1.22827,0.19211,0.86199,0.008848,0.008848,0.008848
