epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11731.1,1.23578,0.61629,0.86616,0.8066,0.81619,0.82809,0.57498,1.30199,0.74045,0.8917,0.005842,0.005842,0.005842
44,12002.6,1.22824,0.61316,0.86466,0.78416,0.84253,0.82721,0.57619,1.30047,0.73901,0.8915,0.005743,0.005743,0.005743
45,12273.3,1.22965,0.61335,0.86508,0.78375,0.84169,0.82553,0.57276,1.29879,0.73728,0.89119,0.005644,0.005644,0.005644
46,12544.6,1.22578,0.61131,0.86446,0.78773,0.82487,0.82353,0.57518,1.29658,0.73545,0.89091,0.005545,0.005545,0.005545
47,12816.4,1.22284,0.60939,0.86371,0.79753,0.818,0.82409,0.57648,1.29619,0.73427,0.8907,0.005446,0.005446,0.005446
48,13087.3,1.21691,0.60637,0.86341,0.78046,0.82505,0.82338,0.57621,1.29536,0.73374,0.89053,0.005347,0.005347,0.005347
49,13358.6,1.21721,0.60517,0.86322,0.76317,0.82974,0.82286,0.57683,1.29429,0.73237,0.89027,0.005248,0.005248,0.005248
50,13630.1,1.2142,0.60385,0.86269,0.76319,0.83013,0.81763,0.57259,1.29298,0.73077,0.88995,0.005149,0.005149,0.005149
51,13900.7,1.20852,0.60175,0.86192,0.76199,0.83165,0.81573,0.57411,1.29172,0.7298,0.88976,0.00505,0.00505,0.00505
52,14172.2,1.20704,0.59948,0.86131,0.76258,0.8304,0.81403,0.57323,1.28973,0.72796,0.8894,0.004951,0.004951,0.004951
53,14444.1,1.20247,0.59759,0.86098,0.75838,0.83162,0.8145,0.5742,1.28807,0.72729,0.88932,0.004852,0.004852,0.004852
54,14715.7,1.20292,0.59664,0.86024,0.75042,0.84358,0.81403,0.57418,1.28632,0.72738,0.88909,0.004753,0.004753,0.004753
55,14987,1.19994,0.59566,0.85985,0.7484,0.84436,0.81392,0.57384,1.28542,0.72641,0.88878,0.004654,0.004654,0.004654
56,15258.9,1.1966,0.59387,0.85988,0.74482,0.84543,0.81253,0.57137,1.2851,0.72671,0.88858,0.004555,0.004555,0.004555
57,15530.2,1.19339,0.59174,0.85872,0.7408,0.84568,0.81226,0.5718,1.28388,0.72599,0.88842,0.004456,0.004456,0.004456
58,15801.3,1.19057,0.58984,0.8583,0.7125,0.8572,0.81284,0.57233,1.28365,0.7248,0.88835,0.004357,0.004357,0.004357
59,16072.8,1.19107,0.59064,0.85835,0.71186,0.86044,0.8143,0.57387,1.2833,0.72409,0.88825,0.004258,0.004258,0.004258
60,16344.1,1.18276,0.58552,0.85776,0.74461,0.81562,0.81371,0.57406,1.28248,0.72241,0.88803,0.004159,0.004159,0.004159
61,16614.4,1.18205,0.58467,0.85718,0.74474,0.81583,0.81491,0.57614,1.2817,0.7213,0.88784,0.00406,0.00406,0.00406
62,16885.9,1.18188,0.58466,0.85716,0.75593,0.81507,0.81434,0.57577,1.28094,0.72083,0.8877,0.003961,0.003961,0.003961
63,17157.7,1.17784,0.58241,0.85619,0.76443,0.79586,0.81353,0.57498,1.27921,0.71925,0.88751,0.003862,0.003862,0.003862
64,17429.9,1.17275,0.58033,0.85574,0.76591,0.79445,0.81301,0.57446,1.27757,0.71837,0.88732,0.003763,0.003763,0.003763
65,17700.1,1.17072,0.57896,0.85665,0.77031,0.79544,0.81297,0.57462,1.27672,0.71765,0.88736,0.003664,0.003664,0.003664
66,17971.3,1.17036,0.57702,0.8551,0.77252,0.79527,0.81365,0.57365,1.27571,0.71653,0.88717,0.003565,0.003565,0.003565
67,18241.3,1.16905,0.57628,0.85534,0.76784,0.79439,0.81164,0.57286,1.27459,0.71566,0.88705,0.003466,0.003466,0.003466
68,18511.3,1.16167,0.57258,0.85426,0.76025,0.80113,0.81344,0.5743,1.27308,0.71395,0.88683,0.003367,0.003367,0.003367
