epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,15464,1.38452,0.6711,0.85348,0.9057,0.80098,0.85572,0.54367,1.28903,0.61611,0.83557,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
33,15955.5,1.37147,0.66311,0.85287,0.90638,0.80137,0.85599,0.54418,1.28634,0.61483,0.83526,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
34,16410.9,1.3755,0.66582,0.85324,0.90626,0.80206,0.85629,0.54488,1.28477,0.61429,0.83505,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
35,16920.4,1.37514,0.66446,0.85213,0.90718,0.80113,0.85632,0.54577,1.28309,0.61362,0.83477,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
36,17417.3,1.3679,0.66286,0.85161,0.90785,0.80132,0.85716,0.54616,1.28174,0.61265,0.83456,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,17865.7,1.36809,0.65986,0.85188,0.90766,0.80174,0.85731,0.54681,1.27983,0.61175,0.83438,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,18371.7,1.3641,0.65822,0.8513,0.90751,0.80232,0.85754,0.54698,1.27852,0.61099,0.8342,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,18867.5,1.36039,0.65535,0.8501,0.90806,0.80295,0.85838,0.54815,1.27717,0.60998,0.83401,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,19331.9,1.35823,0.65455,0.8497,0.90795,0.80315,0.8587,0.54847,1.27652,0.61001,0.83394,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,19711.9,1.36082,0.65678,0.84976,0.90763,0.8035,0.85901,0.54861,1.27557,0.6092,0.83381,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,19997.6,1.34629,0.6496,0.84943,0.90817,0.80414,0.85912,0.54892,1.27419,0.60868,0.83367,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,20293.4,1.35561,0.653,0.84915,0.90898,0.80391,0.85948,0.54955,1.2729,0.60815,0.83345,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,20582.6,1.34994,0.64966,0.84841,0.9092,0.80443,0.85987,0.54996,1.27178,0.60749,0.83327,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,20869.5,1.3449,0.64856,0.84875,0.91019,0.80464,0.86027,0.55073,1.2706,0.6071,0.83314,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,21157.1,1.34788,0.64833,0.84764,0.90901,0.80568,0.86064,0.55138,1.26956,0.60666,0.83294,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,21443.3,1.34459,0.64505,0.8468,0.90922,0.80582,0.86094,0.55173,1.26829,0.60569,0.83277,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,21731.1,1.34209,0.64607,0.84694,0.90951,0.80636,0.86123,0.55214,1.26775,0.60522,0.83262,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,22019.9,1.33879,0.64428,0.84638,0.91158,0.80566,0.86152,0.55253,1.26659,0.60461,0.83243,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,22308.7,1.33766,0.64345,0.84529,0.91127,0.806,0.86175,0.55299,1.26513,0.60387,0.83229,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,22596.5,1.33998,0.64166,0.84616,0.91273,0.80613,0.86208,0.55345,1.2639,0.60305,0.83209,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,22889.8,1.34043,0.64337,0.84668,0.91246,0.8068,0.86215,0.5538,1.26257,0.60227,0.83196,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,23206.6,1.33016,0.63965,0.84623,0.91415,0.80645,0.86252,0.55414,1.2615,0.60166,0.83176,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,23602.3,1.33016,0.63936,0.84515,0.91441,0.8068,0.86273,0.55448,1.26009,0.60099,0.83159,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,24097.7,1.33353,0.64027,0.84502,0.91358,0.80779,0.86303,0.55497,1.2588,0.60029,0.83139,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,24578.3,1.32544,0.63592,0.84498,0.91429,0.80764,0.86314,0.55538,1.25793,0.59993,0.83121,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,25031.7,1.32819,0.63775,0.84535,0.91403,0.8078,0.8635,0.5561,1.25651,0.59922,0.83105,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,25533.3,1.32753,0.63617,0.84323,0.9147,0.80757,0.86383,0.55668,1.25547,0.59868,0.83091,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,26023.3,1.32794,0.63584,0.84332,0.91523,0.80746,0.86427,0.55716,1.25457,0.5984,0.83078,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,26479.5,1.32073,0.63307,0.84399,0.91507,0.80806,0.86448,0.55743,1.25323,0.59786,0.83062,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,26977.4,1.32444,0.63419,0.84348,0.91312,0.80987,0.86477,0.5579,1.25234,0.59735,0.83048,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,27466.9,1.31831,0.63036,0.84224,0.91406,0.80978,0.86533,0.55859,1.25156,0.59705,0.83032,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,27958,1.31355,0.62938,0.8435,0.91375,0.81095,0.86554,0.55888,1.24972,0.59637,0.83009,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,28420.6,1.3152,0.62895,0.84175,0.9137,0.8115,0.86587,0.55968,1.24856,0.59597,0.82991,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,28926.2,1.31943,0.62972,0.84203,0.91435,0.81202,0.86619,0.56021,1.24676,0.59537,0.82967,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,29413,1.31638,0.62984,0.8424,0.91481,0.81221,0.86651,0.56101,1.24535,0.5948,0.8295,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,29878.4,1.31131,0.62758,0.8418,0.91502,0.81313,0.86759,0.56118,1.24402,0.59426,0.82925,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,30373.6,1.31501,0.62795,0.84185,0.91643,0.81289,0.8681,0.56198,1.24268,0.59354,0.8291,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,30865.3,1.30787,0.62677,0.84159,0.9157,0.81323,0.86726,0.56246,1.24166,0.59305,0.82898,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,31299.7,1.30771,0.62423,0.84105,0.91536,0.81376,0.86747,0.56308,1.24003,0.59247,0.82877,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,31793.6,1.30471,0.62329,0.84027,0.91622,0.81419,0.8686,0.56379,1.23859,0.59182,0.82858,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,32254.9,1.30705,0.62421,0.84084,0.91519,0.81491,0.86873,0.5641,1.23799,0.59155,0.82846,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,32699.5,1.30303,0.62274,0.84126,0.91573,0.81521,0.86879,0.56426,1.2364,0.59076,0.82819,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,33199.1,1.29844,0.62,0.84014,0.91634,0.81468,0.86807,0.56522,1.23562,0.58999,0.82806,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,33694,1.30506,0.6224,0.83966,0.91664,0.81465,0.86931,0.56546,1.23436,0.58938,0.82785,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,34167.8,1.29879,0.61924,0.83934,0.91687,0.81554,0.86951,0.5657,1.23354,0.58903,0.8277,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,34651.5,1.29889,0.62019,0.84008,0.91655,0.81619,0.86869,0.566,1.23261,0.5885,0.82757,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,35153.6,1.29703,0.61695,0.83842,0.91657,0.81715,0.87031,0.56666,1.23097,0.58769,0.82736,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,35639.3,1.29434,0.61724,0.83907,0.91691,0.81711,0.87035,0.56694,1.23009,0.58722,0.82727,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,36084.3,1.29697,0.6182,0.83884,0.91711,0.81717,0.87068,0.56753,1.22868,0.58664,0.82714,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,36592.2,1.29375,0.61675,0.83937,0.91807,0.81656,0.87099,0.56795,1.22785,0.58618,0.82699,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,37072.2,1.28854,0.61559,0.83902,0.91839,0.81658,0.87118,0.56883,1.22641,0.58537,0.82685,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,37524.8,1.28893,0.61382,0.83841,0.91983,0.81618,0.87129,0.56914,1.22497,0.58485,0.82667,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,38030.8,1.28414,0.61121,0.83786,0.91954,0.81654,0.87145,0.56973,1.22381,0.58442,0.8265,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,38523.4,1.28437,0.61087,0.83795,0.91969,0.81686,0.87197,0.57032,1.22247,0.58381,0.82632,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,38990.1,1.28713,0.61311,0.83786,0.91998,0.81683,0.87204,0.57068,1.22182,0.58338,0.82623,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,39467.2,1.2884,0.6124,0.83776,0.92084,0.81712,0.87225,0.57097,1.22137,0.58299,0.82611,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,39969.1,1.28567,0.61185,0.83696,0.92191,0.81711,0.87241,0.5711,1.22061,0.58244,0.82597,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,40467.4,1.27899,0.60863,0.83801,0.92251,0.81742,0.87288,0.5716,1.2198,0.58177,0.82587,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,40903.3,1.28337,0.61068,0.83796,0.92295,0.81736,0.87303,0.57177,1.21901,0.58132,0.82572,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,41402.2,1.27807,0.60745,0.83703,0.92385,0.81766,0.8733,0.57251,1.21791,0.58071,0.82554,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,41893.1,1.27615,0.60616,0.83681,0.92408,0.81736,0.8734,0.57302,1.21717,0.58002,0.82549,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,42362.1,1.27765,0.6078,0.83677,0.92549,0.81663,0.87354,0.57301,1.21685,0.5797,0.82537,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,42847.6,1.27685,0.60731,0.83676,0.92448,0.81768,0.87373,0.57375,1.21625,0.57924,0.8253,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,43340.5,1.27362,0.60486,0.8367,0.92369,0.81841,0.8739,0.57405,1.21547,0.57879,0.8252,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,43814,1.27111,0.6031,0.83534,0.9247,0.81775,0.87418,0.57455,1.21435,0.57805,0.82511,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,44275,1.27403,0.60526,0.83547,0.92403,0.81844,0.8744,0.57485,1.21349,0.57758,0.82499,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,44780.1,1.27563,0.60582,0.83671,0.92471,0.81875,0.87462,0.57529,1.21277,0.5772,0.82487,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,45268.7,1.26638,0.6012,0.83555,0.92517,0.81864,0.87481,0.57535,1.21187,0.57665,0.8248,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,45731.4,1.27325,0.60339,0.83494,0.92467,0.81934,0.875,0.57581,1.21161,0.57628,0.82469,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,46218.4,1.26359,0.59945,0.83514,0.92515,0.81931,0.87536,0.57644,1.21072,0.57577,0.8246,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,46710.4,1.26572,0.59901,0.83527,0.92479,0.81962,0.87541,0.57697,1.21048,0.5752,0.82452,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,47202.9,1.26664,0.60118,0.83432,0.9251,0.8198,0.87574,0.57696,1.20971,0.57467,0.82443,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,47655.8,1.26495,0.60169,0.83466,0.92541,0.8204,0.87595,0.5772,1.2092,0.57426,0.82436,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,48154,1.26124,0.59723,0.83453,0.92598,0.82004,0.87603,0.57715,1.209,0.57397,0.8243,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,48642.8,1.26291,0.59985,0.83473,0.92563,0.82057,0.87697,0.5775,1.20827,0.57342,0.82417,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,49097.2,1.25836,0.59657,0.83369,0.92519,0.82084,0.87712,0.57783,1.20731,0.57292,0.82404,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,49589.8,1.26049,0.59705,0.8331,0.92475,0.82172,0.87738,0.57821,1.20674,0.57243,0.82396,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,50069.5,1.25742,0.5948,0.83292,0.92439,0.82277,0.87668,0.57824,1.20622,0.57212,0.82387,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,50533.5,1.25225,0.59344,0.83277,0.92482,0.8225,0.87758,0.57892,1.20527,0.57153,0.8238,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,51019.5,1.25306,0.59343,0.83356,0.92482,0.82317,0.87814,0.57945,1.20455,0.57103,0.82371,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,51515.9,1.25813,0.59654,0.83416,0.92446,0.82393,0.87825,0.57936,1.20415,0.5703,0.82364,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,51961.1,1.25235,0.59306,0.83218,0.92449,0.82385,0.87822,0.57942,1.20385,0.56989,0.82358,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,52429,1.25379,0.59364,0.83313,0.92496,0.82378,0.87742,0.57962,1.20292,0.5692,0.82347,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,52912.8,1.25022,0.59133,0.83258,0.92505,0.82481,0.87807,0.58002,1.20213,0.56862,0.82335,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,53373.4,1.24883,0.59126,0.83128,0.92584,0.82469,0.87894,0.58041,1.20091,0.56799,0.82319,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,53856,1.24535,0.58868,0.83223,0.92543,0.82481,0.87906,0.58069,1.20054,0.56772,0.82308,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,54356.2,1.2451,0.58887,0.83299,0.92547,0.82493,0.87955,0.58105,1.19954,0.56714,0.82296,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,54853.3,1.24203,0.58712,0.83197,0.92511,0.82587,0.87998,0.58133,1.19861,0.56654,0.82281,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,55311.6,1.23997,0.58557,0.83124,0.9244,0.82598,0.87992,0.5812,1.19877,0.56624,0.82275,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,55810.7,1.24257,0.5875,0.83208,0.92451,0.82652,0.88007,0.58138,1.19762,0.5659,0.82261,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,56281.2,1.24168,0.58565,0.83107,0.92454,0.82676,0.88048,0.58188,1.19707,0.56535,0.82253,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,56733.4,1.2392,0.58439,0.8303,0.92482,0.82711,0.88062,0.58188,1.1963,0.565,0.82238,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,57235,1.23907,0.58525,0.83081,0.92413,0.82763,0.8809,0.58225,1.19568,0.56439,0.82226,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,57718.4,1.23245,0.5824,0.83,0.92519,0.82751,0.88111,0.58277,1.1951,0.56399,0.82217,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,58186.2,1.23768,0.58465,0.83106,0.92477,0.82799,0.88122,0.58286,1.19479,0.56366,0.82208,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,58662.1,1.23194,0.58236,0.83075,0.92461,0.82848,0.88145,0.58275,1.19473,0.56351,0.82201,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,59147.7,1.22955,0.57991,0.83072,0.92408,0.82913,0.88166,0.58309,1.19402,0.56276,0.8219,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,59628.1,1.2349,0.58315,0.82983,0.92326,0.82903,0.88159,0.58298,1.19364,0.56247,0.82184,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,60091.2,1.22628,0.5775,0.82958,0.92304,0.82945,0.88182,0.58343,1.19288,0.56199,0.82178,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,60589.4,1.22519,0.57749,0.82855,0.92331,0.82895,0.88194,0.58358,1.19284,0.5617,0.8217,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,61068.4,1.23096,0.57978,0.82859,0.923,0.82991,0.88212,0.58372,1.19197,0.56116,0.8216,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,61518.4,1.22043,0.57612,0.82987,0.92466,0.82975,0.88232,0.58389,1.19157,0.5607,0.82154,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,62023.9,1.22396,0.57645,0.82958,0.92382,0.83059,0.88241,0.5843,1.1917,0.56051,0.82145,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,62505.6,1.21775,0.57488,0.82847,0.92413,0.8302,0.88256,0.58499,1.19096,0.5602,0.82135,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
