epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,12222,1.21698,0.2393,0.85124,0.91478,0.80944,0.85985,0.56958,1.20391,0.21703,0.83119,0.009622,0.009622,0.009622
44,12485.3,1.20886,0.23783,0.85051,0.91529,0.80968,0.85992,0.57019,1.20298,0.21679,0.83097,0.009613,0.009613,0.009613
45,12771.9,1.20666,0.23765,0.85099,0.91562,0.81009,0.8602,0.57076,1.20199,0.21642,0.83076,0.009604,0.009604,0.009604
46,13071.7,1.20786,0.23764,0.84904,0.91459,0.81168,0.86053,0.57132,1.20095,0.21629,0.83054,0.009595,0.009595,0.009595
47,13336.6,1.2058,0.23585,0.84905,0.91439,0.81177,0.86062,0.57191,1.19987,0.2159,0.83039,0.009586,0.009586,0.009586
48,13639.6,1.20385,0.23645,0.84956,0.91529,0.8115,0.86095,0.57219,1.19872,0.21575,0.83022,0.009577,0.009577,0.009577
49,13908.2,1.20372,0.23652,0.84892,0.9159,0.81116,0.86122,0.57278,1.19798,0.21544,0.83003,0.009568,0.009568,0.009568
50,14196,1.20075,0.23418,0.8486,0.91502,0.81215,0.86141,0.57308,1.19674,0.21513,0.82982,0.009559,0.009559,0.009559
51,14492.9,1.20241,0.2349,0.84875,0.91498,0.8127,0.86177,0.57356,1.19607,0.21486,0.82967,0.00955,0.00955,0.00955
52,14760.3,1.20166,0.23546,0.84826,0.9156,0.81295,0.86217,0.57398,1.19509,0.21463,0.8295,0.009541,0.009541,0.009541
53,15061.5,1.19337,0.23431,0.84757,0.91615,0.8134,0.86252,0.57447,1.19422,0.21431,0.82938,0.009532,0.009532,0.009532
54,15323.2,1.1957,0.23343,0.847,0.91481,0.81487,0.86297,0.57483,1.19285,0.21403,0.82915,0.009523,0.009523,0.009523
55,15617.3,1.20126,0.23501,0.84811,0.91527,0.81534,0.86337,0.57488,1.19186,0.21378,0.82898,0.009514,0.009514,0.009514
56,15898.2,1.19184,0.23228,0.84712,0.91596,0.81541,0.86361,0.57524,1.19102,0.2135,0.82884,0.009505,0.009505,0.009505
57,16172.2,1.19235,0.23389,0.8477,0.91587,0.81618,0.86382,0.57557,1.19007,0.21329,0.82867,0.009496,0.009496,0.009496
58,16471,1.19422,0.23267,0.84711,0.91495,0.81743,0.86515,0.576,1.18908,0.21292,0.82845,0.009487,0.009487,0.009487
59,16732.3,1.19402,0.23222,0.84667,0.91502,0.8183,0.86593,0.57647,1.18813,0.21269,0.82827,0.009478,0.009478,0.009478
60,17030.9,1.19097,0.23367,0.84686,0.91709,0.81789,0.86624,0.57687,1.18718,0.2125,0.82809,0.009469,0.009469,0.009469
61,17296.8,1.19082,0.2328,0.84542,0.91666,0.81793,0.86574,0.57724,1.18601,0.2122,0.82795,0.00946,0.00946,0.00946
62,17582.2,1.18886,0.23192,0.84552,0.91723,0.81809,0.86622,0.57764,1.18493,0.21211,0.8278,0.009451,0.009451,0.009451
63,17879.1,1.18363,0.23087,0.84595,0.91774,0.81777,0.86656,0.57795,1.18401,0.21179,0.82764,0.009442,0.009442,0.009442
64,18145.8,1.17913,0.2304,0.84496,0.92046,0.81687,0.86781,0.57807,1.18331,0.21166,0.82745,0.009433,0.009433,0.009433
65,18442.2,1.18747,0.23097,0.84568,0.91925,0.81799,0.8684,0.57848,1.18243,0.2113,0.82724,0.009424,0.009424,0.009424
66,18705.4,1.18682,0.23259,0.84581,0.91921,0.81837,0.86857,0.57925,1.18109,0.21098,0.82708,0.009415,0.009415,0.009415
67,18998.2,1.18208,0.2316,0.8453,0.9196,0.81878,0.86889,0.57948,1.17995,0.21085,0.82692,0.009406,0.009406,0.009406
68,19280.6,1.18443,0.2316,0.84534,0.9204,0.81893,0.86941,0.57997,1.17898,0.21063,0.82682,0.009397,0.009397,0.009397
69,19553.2,1.17978,0.23032,0.84525,0.92022,0.81922,0.86952,0.58032,1.17814,0.21048,0.82668,0.009388,0.009388,0.009388
70,19851.6,1.17893,0.22982,0.84477,0.9202,0.81936,0.86965,0.58093,1.17697,0.2103,0.82654,0.009379,0.009379,0.009379
71,20113.1,1.17558,0.22915,0.84441,0.92173,0.8185,0.87001,0.58128,1.17622,0.2101,0.82642,0.00937,0.00937,0.00937
72,20416.7,1.1807,0.22911,0.84462,0.92238,0.81886,0.86984,0.58146,1.1751,0.2098,0.82627,0.009361,0.009361,0.009361
73,20684.7,1.18002,0.23047,0.84466,0.92308,0.81909,0.87046,0.58141,1.17424,0.20955,0.82613,0.009352,0.009352,0.009352
74,20962.8,1.17237,0.22845,0.84367,0.92295,0.81935,0.87036,0.58158,1.17326,0.20941,0.82594,0.009343,0.009343,0.009343
75,21260,1.17782,0.23067,0.84418,0.92218,0.8208,0.8708,0.58185,1.17238,0.20917,0.82579,0.009334,0.009334,0.009334
76,21523.2,1.17398,0.22913,0.84314,0.92252,0.8208,0.87114,0.58257,1.17175,0.20912,0.82564,0.009325,0.009325,0.009325
77,21821.6,1.17575,0.22976,0.84417,0.92253,0.82102,0.87127,0.58276,1.1709,0.20906,0.8256,0.009316,0.009316,0.009316
78,22085.8,1.17392,0.22828,0.84298,0.92153,0.82204,0.8715,0.58296,1.16997,0.20883,0.82546,0.009307,0.009307,0.009307
79,22374.8,1.17267,0.22899,0.84372,0.92212,0.82146,0.87167,0.58329,1.16923,0.20865,0.82534,0.009298,0.009298,0.009298
80,22662.3,1.17269,0.22866,0.84299,0.92126,0.82243,0.87204,0.58361,1.16816,0.20838,0.82518,0.009289,0.009289,0.009289
